Ingredient name,Brand,Product name,Link,
Lavender,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Lemon Peel Essential Oil,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Lime Essential Oil,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Macadamia Nut Oil,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
MSM,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Oregon Grape,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Organic Gotu kola Horsetail (Centella asiatica),Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Phenoxyethanol,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Potassium Stearate,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Rosehip,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Sodium Carbomer,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Sunflower Oil,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Tamanu,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Vitamin B5,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Vitamin C,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Water,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Wild Geranium,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Avocado Oil,Nygee's Naturalz,Guava & Lavender Facial Serum,NOT AVAILABLE NOW,
Basil Leaf,Nygee's Naturalz,Guava & Lavender Facial Serum,,
Grapeseed Oil,Nygee's Naturalz,Guava & Lavender Facial Serum,,
Guava Leaf,Nygee's Naturalz,Guava & Lavender Facial Serum,,
Lavender,Nygee's Naturalz,Guava & Lavender Facial Serum,,
Lavender Essential Oil,Nygee's Naturalz,Guava & Lavender Facial Serum,,
Mint Leaf,Nygee's Naturalz,Guava & Lavender Facial Serum,,
Rosehip,Nygee's Naturalz,Guava & Lavender Facial Serum,,
Sunflower Oil,Nygee's Naturalz,Guava & Lavender Facial Serum,,
"1, 2-Hexanediol 1",Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=11,
Caprylhydroxamic Acid,Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=12,
Coco-Caprylate/Caprate,Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=13,
Disteardimonium Hectorite,Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=14,
Glycerin,Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=15,
Hydrolyzed Sodium Hyaluronate,Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=16,
Jojoba Esters,Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=17,
Polyglyceryl-4 Isostearate,Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=18,
Propanediol,Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=19,
Pyrus Malus (Apple) Fruit Extract,Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=20,
Sodium Acetylated Hyaluronate,Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=21,
Sodium PCA,Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=22,
Squalane,Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=23,
Tocopherol,Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=24,
Trisodium Ethylenediamine Disuccinate,Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=25,
Water (Aqua),Honest Beauty,Hydrogel Cream,https://www.amazon.com/Honest-Beauty-Hyaluronic-Synthetic-Dermatologist/dp/B07M7C2MPJ/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.RT-xrVV-aPHmp-vpX-nzmHMCBdBgfu9zBtqmD8JO7DsHQ6O_az4XUuOF9eIkQM8N9hYxcUDdrFiKvQMzgRgtgGTYFTH5d7gv5XCi3FfEnYvrARtNaI9pUYzl6zb6BipmKx36PDYsIT-_M2nzHfBXhNh88jRO-QXIzyXBlEdt_VL7Xr3XdoqdppyX3u4FLbRzjJoYPtQ6aNBnbhetkNlwvju7Qr3JVDn8G9TU4lmROLv5LQ_eYxYNNUPdgLLNh9GvZ5DihwRK9RMWezCj2Ba8U_BLU3VVC3DgcO1Aha7QwBg.knDMAVJk8Nm4HpdL97Tf_YGK8m92VzGDJ3xlL8K1xO8&dib_tag=se&hvadid=580972760531&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13371787595299373473&hvtargid=kwd-786700345667&hydadcr=27530_14522345&keywords=hydrogel+cream+honest+beauty&qid=1717183514&rdc=1&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=26,
Apricot Oil,Hymnologie,Moisture Repair Face Melt Cream,https://www.amazon.com/Hymnologie-Moisture-Moisturizer-Apricot-Avocado/dp/B0CMGM52P8,
Avocado Butter,Hymnologie,,https://www.amazon.com/Hymnologie-Moisture-Moisturizer-Apricot-Avocado/dp/B0CMGM52P9,
Frankincese Essential Oil,Hymnologie,,https://www.amazon.com/Hymnologie-Moisture-Moisturizer-Apricot-Avocado/dp/B0CMGM52P10,
Jojoba Oil,Hymnologie,,https://www.amazon.com/Hymnologie-Moisture-Moisturizer-Apricot-Avocado/dp/B0CMGM52P11,
Kokum Butter,Hymnologie,,https://www.amazon.com/Hymnologie-Moisture-Moisturizer-Apricot-Avocado/dp/B0CMGM52P12,
Lavender Essential Oil,Hymnologie,,https://www.amazon.com/Hymnologie-Moisture-Moisturizer-Apricot-Avocado/dp/B0CMGM52P13,
Shea Butter,Hymnologie,,https://www.amazon.com/Hymnologie-Moisture-Moisturizer-Apricot-Avocado/dp/B0CMGM52P14,
Vetiver Essential Oil,Hymnologie,,https://www.amazon.com/Hymnologie-Moisture-Moisturizer-Apricot-Avocado/dp/B0CMGM52P15,
Aqua / Water,Kiehl's,Midnight Recovery Omega Rich Botanical Night Cream,https://www.amazon.com/Midnight-Recovery-Omega-Botanical-Night/dp/B0BJBT1WQJ,
Glycerin,Kiehl's,Midnight Recovery Omega Rich Botanical Night Cream,https://www.amazon.com/Midnight-Recovery-Omega-Botanical-Night/dp/B0BJBT1WQJ,
Caprylic/Capric Triglyceride,Kiehl's,Midnight Recovery Omega Rich Botanical Night Cream,https://www.amazon.com/Midnight-Recovery-Omega-Botanical-Night/dp/B0BJBT1WQJ,
Cetearyl Alcohol,Kiehl's,Midnight Recovery Omega Rich Botanical Night Cream,https://www.amazon.com/Midnight-Recovery-Omega-Botanical-Night/dp/B0BJBT1WQJ,
Propanediol,Kiehl's,Midnight Recovery Omega Rich Botanical Night Cream,https://www.amazon.com/Midnight-Recovery-Omega-Botanical-Night/dp/B0BJBT1WQJ,
Squalane,Kiehl's,Midnight Recovery Omega Rich Botanical Night Cream,https://www.amazon.com/Midnight-Recovery-Omega-Botanical-Night/dp/B0BJBT1WQJ,
Dicaprylyl Carbonate,Kiehl's,Midnight Recovery Omega Rich Botanical Night Cream,https://www.amazon.com/Midnight-Recovery-Omega-Botanical-Night/dp/B0BJBT1WQJ,
Glyceryl Stearate,Kiehl's,Midnight Recovery Omega Rich Botanical Night Cream,https://www.amazon.com/Midnight-Recovery-Omega-Botanical-Night/dp/B0BJBT1WQJ,
Cellulose,Kiehl's,Midnight Recovery Omega Rich Botanical Night Cream,https://www.amazon.com/Midnight-Recovery-Omega-Botanical-Night/dp/B0BJBT1WQJ,
Cetearyl Glucoside,Kiehl's,Midnight Recovery Omega Rich Botanical Night Cream,https://www.amazon.com/Midnight-Recovery-Omega-Botanical-Night/dp/B0BJBT1WQJ,
Passiflora Edulis Seed Oil,Kiehl's,Midnight Recovery Omega Rich Botanical Night Cream,https://www.amazon.com/Midnight-Recovery-Omega-Botanical-Night/dp/B0BJBT1WQJ,
Pelargonium Graveolens Flower Oil,Kiehl's,Midnight Recovery Omega Rich Botanical Night Cream,https://www.amazon.com/Midnight-Recovery-Omega-Botanical-Night/dp/B0BJBT1WQJ,
Rosa Damascena Flower Oil,Kiehl's,Midnight Recovery Omega Rich Botanical Night Cream,https://www.amazon.com/Midnight-Recovery-Omega-Botanical-Night/dp/B0BJBT1WQJ,
Lavandula Angustifolia Oil / Lavender Oil,Kiehl's,Midnight Recovery Omega Rich Botanical Night Cream,https://www.amazon.com/Midnight-Recovery-Omega-Botanical-Night/dp/B0BJBT1WQJ,
Lavandula Hybrida Oil,Kiehl's,Midnight Recovery Omega Rich Botanical Night Cream,https://www.amazon.com/Midnight-Recovery-Omega-Botanical-Night/dp/B0BJBT1WQJ,
